Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,NumMissVals,LogSalePrice,NeighborhoodCountQuartiles,NeighborhoodQuality
1173,160,Other,35.0,4017,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Average,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,625,625,GasA,Ex,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,Good/Excellent,5,Typ,0,Detchd,2006.0,Fin,2,625,TA,TA,Y,0,54,0,0,0,0,0,3,2008,WD,Normal,171900,4,12.05466819137094,Q3,Q4
1174,50,RL,138.0,18030,Pave,IR1,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Average,6,1946,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,152.0,BLQ,469.0,977,1598,GasA,TA,Y,SBrkr,1636,971,479,3086,0,0,3,0,3,1,Good/Excellent,12,Maj1,1,No Garage,,No Garage,0,0,No Garage,No Garage,Y,122,0,0,0,0,0,0,3,2007,WD,Normal,200500,8,12.20856952572876,Q1,Q3
1175,70,RL,80.0,16560,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,Average,8,1932,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,BrkTil,Good,TA,No,Rec,503.0,Unf,0.0,449,952,GasA,TA,Y,SBrkr,1170,1175,0,2345,0,0,2,1,4,1,Bad/Typical,9,Typ,1,Detchd,1932.0,Unf,2,360,TA,TA,Y,0,0,0,0,0,0,0,7,2006,WD,Normal,239000,4,12.384218830913648,Q2,Q3
1176,50,RL,85.0,10678,Pave,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,Superb,5,1992,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,337.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,700.0,Unf,0.0,983,1683,GasA,Ex,Y,SBrkr,2129,743,0,2872,0,0,2,1,4,1,Good/Excellent,9,Typ,1,Attchd,1992.0,Fin,2,541,TA,TA,Y,0,33,0,0,0,0,0,4,2007,WD,Normal,285000,4,12.560244459250788,Q1,Q4
1177,20,RL,37.0,6951,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Average,5,1984,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,658.0,Unf,0.0,218,876,GasA,TA,Y,SBrkr,923,0,0,923,1,0,1,0,3,1,Bad/Typical,5,Typ,0,Attchd,1984.0,Unf,1,264,TA,TA,Y,362,0,0,0,0,0,0,10,2008,WD,Normal,119500,4,11.691071650353702,Q1,Q2
1178,50,Other,,3950,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Average,8,1926,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,468.0,Unf,0.0,350,818,GasA,TA,Y,SBrkr,818,406,0,1224,0,0,1,0,3,1,Bad/Typical,5,Typ,0,Detchd,1926.0,Unf,1,210,TA,TA,N,0,0,116,0,0,0,0,12,2009,WD,Normal,115000,5,11.652687407345388,Q3,Q1
1179,50,RL,54.0,7681,Pave,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Average,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,731,731,GasA,Ex,Y,SBrkr,820,523,0,1343,0,0,1,1,3,1,Bad/Typical,7,Typ,1,Detchd,1921.0,Unf,1,186,Fa,TA,Y,192,0,102,0,0,0,0,7,2009,WD,Normal,154900,4,11.95053502640496,Q2,Q3
1180,20,RL,77.0,8335,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Average,5,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,Slab,Bad,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0,0,GasA,Gd,Y,SBrkr,1124,0,0,1124,0,0,1,0,3,1,Bad/Typical,5,Min2,1,No Garage,,No Garage,0,0,No Garage,No Garage,N,0,36,190,0,0,0,0,4,2006,WD,Normal,93000,14,11.440354772135393,Q3,Q1
1181,60,RL,,11170,Pave,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,Average,5,1990,1991,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,Wood,Good,TA,No,LwQ,1216.0,Unf,0.0,0,1216,GasA,Ex,Y,SBrkr,1298,1216,0,2514,0,0,2,1,4,1,Bad/Typical,8,Typ,0,Attchd,1990.0,Fin,2,693,TA,TA,Y,0,0,0,0,0,0,0,4,2006,WD,Normal,250000,5,12.429216196844383,Q1,Q4
1182,120,Other,64.0,5587,Pave,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,Superb,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Good/Excellent,TA,PConc,Good,TA,Gd,GLQ,1480.0,Unf,0.0,120,1600,GasA,Ex,Y,SBrkr,1652,0,0,1652,1,1,2,0,2,1,Good/Excellent,5,Typ,1,Attchd,2008.0,Fin,2,482,TA,TA,Y,162,53,0,153,0,0,0,11,2008,New,Partial,392500,4,12.8802918162046,Q2,Q3
1183,60,RL,160.0,15623,Pave,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Superb,5,1996,1996,Hip,CompShg,Wd Sdng,ImStucc,None,0.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,2096.0,Unf,0.0,300,2396,GasA,Ex,Y,SBrkr,2411,2065,0,4476,1,0,3,1,4,1,Good/Excellent,10,Typ,2,Attchd,1996.0,Fin,3,813,TA,TA,Y,171,78,0,0,0,555,0,7,2007,WD,Abnorml,745000,2,13.521139497361697,Q1,Q4
1184,30,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Average,6,1920,1950,Hip,CompShg,Stucco,Stucco,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Rec,821.0,Unf,0.0,299,1120,GasA,Ex,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,Bad/Typical,5,Typ,1,Detchd,1970.0,Unf,2,720,TA,TA,Y,229,0,0,0,0,0,0,6,2006,WD,Normal,120000,3,11.695247021764184,Q3,Q1
1185,20,RL,50.0,35133,Grvl,Reg,Lvl,AllPub,Inside,Mod,Timber,Norm,Norm,1Fam,1Story,Average,4,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,226.0,Bad/Typical,TA,CBlock,Neutral,TA,Gd,Rec,1159.0,Unf,0.0,413,1572,GasA,Gd,Y,SBrkr,1572,0,0,1572,1,0,1,1,3,1,Bad/Typical,5,Typ,2,2Types,1963.0,RFn,3,995,TA,TA,Y,0,263,0,0,263,0,0,5,2007,WD,Normal,186700,4,12.137258329529814,Q1,Q4
1186,50,RL,60.0,9738,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Average,7,1924,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Bad/Typical,Gd,BrkTil,Neutral,TA,No,BLQ,392.0,Unf,0.0,392,784,GasA,Gd,Y,SBrkr,949,272,0,1221,1,0,1,0,4,1,Bad/Typical,7,Typ,0,Attchd,1965.0,Unf,1,392,TA,TA,Y,0,0,236,0,0,0,0,3,2006,WD,Normal,104900,5,11.560762794384388,Q3,Q1
1187,190,RL,107.0,10615,Pave,IR1,Bnk,AllPub,Corner,Mod,OldTown,Artery,Artery,2fmCon,2Story,Bad,5,1900,1970,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Bad,TA,Mn,BLQ,440.0,Unf,0.0,538,978,GasA,TA,Y,SBrkr,1014,685,0,1699,1,0,2,0,3,2,Bad/Typical,7,Typ,0,CarPort,1920.0,Unf,2,420,Fa,Fa,Y,0,74,0,0,0,0,0,8,2009,WD,Abnorml,95000,5,11.461632170582678,Q3,Q1
1188,20,RL,89.0,12461,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Superb,5,1994,1995,Gable,CompShg,ImStucc,ImStucc,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,GLQ,1456.0,Unf,0.0,168,1624,GasA,Ex,Y,SBrkr,1624,0,0,1624,1,0,2,0,2,1,Good/Excellent,5,Typ,1,Attchd,1994.0,RFn,3,757,TA,TA,Y,0,114,192,0,0,0,0,7,2006,WD,Normal,262000,3,12.476099782743233,Q1,Q4
1189,60,RL,68.0,8935,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,831,831,GasA,Ex,Y,SBrkr,831,829,0,1660,0,0,2,1,3,1,Good/Excellent,7,Typ,0,Attchd,2002.0,RFn,2,493,TA,TA,Y,144,68,0,0,0,0,0,7,2009,WD,Normal,195000,5,12.180754837545884,Q4,Q3
1190,60,RL,60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Neutral,TA,No,Unf,0.0,Unf,0.0,994,994,GasA,Gd,Y,SBrkr,1028,776,0,1804,0,0,2,1,3,1,Good/Excellent,7,Typ,1,Attchd,1999.0,Fin,2,442,TA,TA,Y,140,60,0,0,0,0,0,6,2010,WD,Normal,189000,4,12.14950229404178,Q3,Q3
1191,190,RL,,32463,Pave,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,Bad,4,1961,1975,Gable,CompShg,MetalSd,MetalSd,Stone,149.0,Bad/Typical,Gd,CBlock,Neutral,TA,Av,BLQ,1159.0,Unf,0.0,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,1,0,3,1,Bad/Typical,7,Typ,1,2Types,1975.0,Fin,4,1356,TA,TA,Y,439,0,0,0,0,0,0,3,2007,WD,Normal,168000,5,12.031719258385396,Q1,Q2
1192,160,Other,24.0,2645,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Superb,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,0,0,2,1,2,1,Good/Excellent,5,Typ,0,Detchd,1999.0,Unf,2,492,TA,TA,Y,206,0,0,0,0,0,0,11,2007,WD,Normal,174000,4,12.066810578196666,Q3,Q4
1193,50,Other,60.0,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Average,8,1925,1994,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Neutral,TA,Mn,Unf,0.0,Unf,0.0,702,702,GasA,Gd,Y,SBrkr,842,630,0,1472,0,0,1,0,3,1,Good/Excellent,6,Typ,0,Detchd,1925.0,Unf,1,250,TA,Fa,P,0,0,84,0,0,0,0,7,2007,WD,Normal,125000,3,11.736069016284437,Q3,Q1
1194,120,Other,,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Average,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,Bad/Typical,TA,PConc,Good,TA,No,GLQ,883.0,Unf,0.0,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,1,0,2,0,2,1,Bad/Typical,5,Typ,0,Attchd,1999.0,Fin,2,402,TA,TA,Y,0,304,0,0,0,0,0,6,2009,WD,Normal,165000,6,12.013700752882718,Q1,Q2
1195,60,RL,80.0,9364,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Average,7,1969,1969,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,Bad/Typical,TA,CBlock,Neutral,TA,No,ALQ,371.0,Unf,0.0,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,0,0,1,1,4,1,Bad/Typical,7,Typ,0,Attchd,1969.0,Fin,1,299,TA,TA,Y,379,36,0,0,0,0,0,3,2010,WD,Normal,158000,4,11.970350312009105,Q2,Q1
1196,60,RL,51.0,8029,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,0,0,2,1,3,1,Good/Excellent,8,Typ,0,Attchd,2005.0,Fin,2,400,TA,TA,Y,100,24,0,0,0,0,0,7,2008,WD,Normal,176000,5,12.078239274020289,Q3,Q3
1197,60,RL,58.0,14054,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Average,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,Av,Unf,0.0,Unf,0.0,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,0,0,2,1,4,1,Good/Excellent,9,Typ,1,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,100,17,0,0,0,0,0,11,2006,New,Partial,219210,4,12.297785453453374,Q3,Q3
1198,75,Other,65.0,8850,Pave,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Average,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,815,815,GasA,Ex,Y,SBrkr,815,875,0,1690,0,0,1,0,3,1,Bad/Typical,7,Typ,1,Detchd,1916.0,Unf,1,225,TA,TA,Y,0,0,330,0,0,0,0,7,2006,ConLw,Normal,144000,4,11.877568578558138,Q3,Q1
1199,20,RL,70.0,9100,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,0,0,2,0,3,1,Good/Excellent,6,Typ,0,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,0,0,0,0,0,6,2009,WD,Normal,178000,5,12.089538829274222,Q4,Q3
1200,20,RL,75.0,11235,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Bad,5,1963,1979,Gable,CompShg,HdBoard,HdBoard,BrkFace,51.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,547.0,Unf,0.0,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,0,0,1,1,3,1,Bad/Typical,6,Typ,1,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,82,0,0,0,0,0,10,2006,WD,Normal,148000,4,11.904967552746252,Q2,Q1
1201,20,RL,71.0,9353,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Bad,5,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Unf,0.0,Unf,0.0,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,Bad/Typical,5,Typ,0,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,0,0,0,0,0,7,2006,Oth,Abnorml,116050,4,11.661776411702583,Q4,Q2
1202,60,RL,80.0,10400,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Average,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,PConc,Good,TA,Av,Unf,0.0,Unf,0.0,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,0,0,2,1,3,1,Good/Excellent,6,Typ,0,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,36,0,0,0,0,0,3,2009,WD,Normal,197900,5,12.195517131590657,Q4,Q3
1203,50,Other,50.0,6000,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Average,8,1925,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Bad/Typical,TA,BrkTil,Neutral,TA,No,Unf,0.0,Unf,0.0,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,1,0,3,1,Bad/Typical,5,Typ,1,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,208,0,0,0,0,5,2009,WD,Normal,117000,4,11.669929213779893,Q2,Q1
1204,20,RL,75.0,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,Good/Excellent,6,Typ,1,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,234,0,0,0,0,0,10,2009,WD,Normal,213000,4,12.269047444691562,Q4,Q3
1205,20,RL,78.0,10140,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Average,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Good,TA,No,ALQ,788.0,Unf,0.0,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,0,1,1,3,1,Bad/Typical,6,Typ,0,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,88,0,0,0,0,0,7,2006,WD,Normal,153500,4,11.941455846009388,Q2,Q3
1206,20,RL,90.0,14684,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Average,7,1990,1991,Hip,CompShg,HdBoard,HdBoard,BrkFace,234.0,Good/Excellent,TA,CBlock,Good,TA,Mn,ALQ,485.0,BLQ,177.0,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,0,0,2,0,3,1,Good/Excellent,7,Typ,1,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,70,0,0,0,0,0,6,2009,WD,Normal,271900,4,12.513189630620563,Q2,Q2
1207,20,Other,,8900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Bad,4,1966,1966,Gable,CompShg,HdBoard,HdBoard,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,1056.0,Unf,0.0,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,1,0,2,1,Bad/Typical,5,Typ,0,Detchd,1966.0,Unf,1,384,TA,TA,Y,0,42,0,0,0,0,0,11,2006,WD,Normal,107000,5,11.580584113444043,Q2,Q2
1208,20,RL,70.0,9135,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Average,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,Good/Excellent,TA,PConc,Good,TA,Av,GLQ,340.0,Unf,0.0,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,1,0,2,0,3,1,Good/Excellent,7,Typ,0,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,23,0,0,0,0,0,5,2006,WD,Normal,200000,5,12.206072645530174,Q4,Q3
1209,20,RL,70.0,7763,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Average,7,1962,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,Gd,CBlock,Neutral,TA,No,Rec,504.0,BLQ,108.0,319,931,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Detchd,1980.0,Unf,2,506,TA,TA,Y,0,0,0,0,0,0,0,10,2008,WD,Normal,140000,5,11.84939770159144,Q4,Q2
1210,20,RL,85.0,10182,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,Superb,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,420.0,Good/Excellent,TA,PConc,Good,TA,Mn,GLQ,1220.0,Unf,0.0,440,1660,GasA,Ex,Y,SBrkr,1660,0,0,1660,1,0,2,0,3,1,Good/Excellent,8,Typ,1,Attchd,2006.0,RFn,2,500,TA,TA,Y,322,50,0,0,0,0,0,5,2006,New,Partial,290000,4,12.577636201962656,Q3,Q4
1211,60,RL,70.0,11218,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Average,5,1992,1992,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Good/Excellent,TA,PConc,Good,TA,No,Unf,0.0,Unf,0.0,1055,1055,GasA,Ex,Y,SBrkr,1055,790,0,1845,0,0,2,1,3,1,Good/Excellent,8,Typ,1,Attchd,1992.0,RFn,2,462,TA,TA,Y,635,104,0,0,0,0,400,5,2010,WD,Normal,189000,2,12.14950229404178,Q2,Q2
1212,50,RL,152.0,12134,Pave,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,Superb,7,1988,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Good/Excellent,TA,Wood,Good,TA,Av,GLQ,427.0,Unf,0.0,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,0,0,2,0,4,1,Bad/Typical,8,Typ,0,Basment,1988.0,RFn,2,492,TA,TA,Y,325,12,0,0,0,0,0,6,2010,WD,Normal,164000,5,12.007621706806335,Q3,Q3
1213,30,RL,50.0,9340,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Bad,6,1941,1950,Hip,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,344.0,Unf,0.0,328,672,GasA,TA,Y,SBrkr,672,0,0,672,1,0,1,0,2,1,Bad/Typical,4,Typ,0,Attchd,1941.0,Unf,1,234,TA,TA,N,0,113,0,0,0,0,0,8,2009,WD,Normal,113000,5,11.635143097694478,Q3,Q1
1214,80,RL,,10246,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,Bad,9,1965,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,Gd,CBlock,Neutral,Gd,Av,GLQ,648.0,Unf,0.0,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,1,1,0,0,0,1,Bad/Typical,3,Typ,0,Attchd,1965.0,Unf,1,364,TA,TA,Y,88,0,0,0,0,0,0,5,2006,WD,Normal,145000,6,11.884489021402711,Q2,Q1
1215,85,RL,69.0,10205,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,Average,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,Av,BLQ,784.0,Unf,0.0,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,1,0,3,1,Bad/Typical,6,Typ,0,Attchd,1962.0,Unf,1,300,TA,TA,Y,150,72,0,0,0,0,0,5,2006,WD,Normal,134500,5,11.809319478024031,Q4,Q2
1216,20,RL,99.0,7094,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Average,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,CBlock,Neutral,TA,No,Rec,180.0,LwQ,374.0,340,894,GasA,TA,Y,SBrkr,894,0,0,894,0,0,1,0,3,1,Bad/Typical,5,Typ,0,Detchd,1966.0,RFn,1,384,TA,TA,Y,0,0,0,0,0,0,0,5,2007,WD,Normal,125000,4,11.736069016284437,Q2,Q1
1217,90,Other,68.0,8930,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,Average,5,1978,1978,Gable,CompShg,VinylSd,VinylSd,None,0.0,Bad/Typical,TA,Slab,Bad,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0,0,GasA,TA,Y,SBrkr,1318,584,0,1902,0,0,2,0,4,2,Bad/Typical,8,Typ,0,Attchd,1978.0,Unf,2,539,TA,TA,Y,0,0,0,0,0,0,0,4,2010,WD,Normal,112000,10,11.626254150277232,Q2,Q1
1218,20,Other,72.0,8640,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Superb,5,2009,2009,Gable,CompShg,CemntBd,CmentBd,Stone,72.0,Good/Excellent,TA,PConc,Good,TA,Mn,GLQ,936.0,Unf,0.0,364,1300,GasA,Ex,Y,SBrkr,1314,0,0,1314,1,0,2,0,3,1,Good/Excellent,6,Typ,0,Attchd,2009.0,RFn,2,552,TA,TA,Y,135,112,0,0,0,0,0,9,2009,New,Partial,229456,5,12.343466568968994,Q3,Q4
1219,50,Other,52.0,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,Bad,5,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Bad/Typical,TA,Slab,Bad,No Basement,No Basement,No Basement,0.0,No Basement,0.0,0,0,GasA,Gd,N,SBrkr,672,240,0,912,0,0,1,0,2,1,Bad/Typical,3,Typ,0,No Garage,,No Garage,0,0,No Garage,No Garage,N,0,0,0,0,0,0,0,7,2006,WD,Normal,80500,15,11.296012463406655,Q2,Q1
